shoulder_angle,torso_angle,shoulder_distance,vertical_offset,label
-0.1825483137677812,-0.2158039591046932,-4.392209756256163,-1.283702596258921,1
-0.03432236776490168,-0.015544651085196762,-1.4529411745223515,1.4837219708762828,1
-0.1818708161687624,0.8304331281839439,-1.7547681320586666,-2.4832601947877517,1
-0.6642383349335357,0.9918009375509252,0.7014233860230324,1.3838602610924364,1
-0.19897143727868222,-0.10702604822327,1.65090144941996,1.3848572156289949,1
0.1966198515484404,-0.31744044281723116,4.204347018614953,0.8034471440117931,1
-0.012531818073522188,-0.04516435881777049,-0.7781897009201826,-1.9744530435995844,0
0.11579161835952805,0.26538602258569466,-0.7801682457730348,0.5053873791961541,0
-0.4020211202725397,0.7004689494958044,3.3410130471968675,-2.366064369468778,0
0.7040917488296957,-0.0036391128046787385,1.2049903463257627,-0.5044655101923707,0
-0.6922320019328683,0.4983900384185229,3.6546377779699344,2.072298201910652,0
0.30383617825203113,1.3112987858167526,1.2120570075245907,1.6047038541414842,0
0.7319546557759768,0.3047306898118277,-2.3929425467831775,0.053185885080866246,0
0.3067618556493372,0.24487528480382267,-2.838337886944516,-1.931396151845684,0
-0.09264453623889801,-1.2138496600720543,-3.3947046226473225,1.3200454243483868,0
-0.2988732279977875,-2.108501109463251,2.1416675868961828,0.05686747539605043,0
0.6433005906277536,0.3084525833841347,3.45292205771752,-4.618983196460847,0
-0.8332109551570038,-0.0693093850246978,5.103916353465952,1.5858336526330363,0
-0.5722445562277861,-0.3981151399317936,2.5589253308081004,-0.038635667739384295,0
-0.2280436592950328,0.2085821633490757,3.3498194438374647,2.4153934959661445,0
0.7556652545071989,-0.05601398335752664,-1.0581378316342116,-2.1774680376856095,0
0.2483965816245376,0.8813132005071188,-2.5100275418596416,-6.332871626392001,0
-0.5596804551061472,0.048429694607182314,2.5127113310438833,0.5793147166903704,0
-0.15827462323094219,-0.6296306280561341,1.4358748805985015,0.6110373533639455,0
-0.3474218864577766,0.7645489911674312,0.6632399358522314,-3.360171255212904,0
-0.41211139534012103,-0.195749859956962,1.3708487015824746,-1.9432370917332127,0
0.5961097351340675,0.3953013469378457,1.2127557061455148,5.5192114874398035,0
-0.8172518775581034,-0.4056235649542404,3.6321171496339035,-0.6054272283076068,0
0.976330513440624,-0.5428105083979491,3.66248496204239,1.472979952752432,0
0.5135918141107736,0.04668458414855692,1.7891268808508678,-1.2846656547367674,0
0.6697070023622188,-0.0023240851650519027,2.5617311814073203,-4.165415797706314,0
-0.267387707215155,0.37762062829346643,1.7422123810619397,-0.330140493591811,0
-0.08603043144746561,-0.21744760264779406,-0.6808663300865473,-0.5272751205722104,0
-0.8536680887148271,-1.4624898270163178,2.38874668728285,-0.793533477336743,0
-0.3047304442400818,-0.33897210687071094,-2.983471672148154,-0.2192146710127849,0
0.3160719085858905,0.6427027737150526,3.149872880739708,0.5484155432912731,0
0.8010248370688378,-0.22637486339448515,-2.4636933494150877,-0.2768469025076132,0
-0.631919090081471,-0.18522972201163843,1.2354522169868323,-2.4956373358947275,1
-0.18670356219115952,0.8034612047247497,-1.5893298960653972,1.0049695831238779,1
-0.045482532139513386,-0.5530575818071383,1.9100754576860668,-3.8534465106448463,1
-0.791892521315491,-1.2208355745943198,0.44298693518022786,-4.0551339145684,1
0.4007185450550402,-0.11598789562039549,-3.455785895408331,1.5242699894031357,1
-0.3928411990455654,-0.3802601609989896,1.5938190775461971,1.0555935442707136,1
-0.07702521070621438,-0.7680290558026033,-0.8975169420817766,-0.07458173014807201,1
-0.2311106231471266,-0.13637776471895258,2.7516548020334226,-2.750838009510144,1
-0.43894310343180454,0.39600251779742696,0.544489221836018,-1.3811618813481508,1
0.01868300871166718,-0.0162478492542526,1.5219594634700955,-0.5025834953730081,0
-0.11242474714081342,0.23363385814899024,-1.8656323875380294,-3.1748469371482266,0
-0.21658372936719933,1.4370051588123385,-0.9534325785684048,-1.4715263160464658,0
-0.43315497300820566,-0.2894700892460513,-0.6370585902527113,1.3085826763533597,0
0.19209080246977325,0.20454590771573566,2.6488352006063893,2.854986728578433,0
0.9931473610953709,-0.42225569007930763,4.696330719513723,-0.8378925053171012,0
0.16724933970347644,-0.6515727759095784,-1.4336833793571908,1.5962937086321969,2
0.6834019289466774,-0.4426821227342159,3.272930361644201,-3.7423891411749346,2
-0.7481981550920775,-0.35838685721735086,-4.845249544314255,1.4048374822272232,2
0.1796428635762617,0.31201863803770047,-2.4073595027307233,-1.522910829454962,2
-0.5731859913826398,1.904853629360606,-1.8193951404669368,0.6999262334159402,2
-0.8011349565191408,-0.5463357490206723,-2.8040027236018057,-0.4104848364794185,2
-0.36027384447542177,-0.30593224449237005,-3.38359097446895,2.7241770195676684,2
0.7972046006481437,-0.020263410488998605,1.604219280344494,-1.6668062966798363,2
0.6683794972017874,0.3611170789677977,0.02615675568034659,1.3535825951236622,2
0.24387383323263984,0.25359764956382796,1.5110794940127743,-0.46094392659306693,2
-0.8129123359339584,1.0753696351584938,2.2931917153037826,-0.20990295601932754,2
-0.011593390832762063,-1.9044906564281665,1.2232334829313336,-0.2615327863184193,2
0.28261100534104133,-1.8768028961565384,2.202840940375934,-1.5897552089882259,2
0.20521873774715874,-0.36508153760811946,0.3866012843943266,0.07169906818665685,2
-1.0067531500884475,0.909853150034967,-2.410935470764361,-0.025773444243643,2
-0.4350697088119231,-1.2195784252844772,3.1992444520519903,0.5816014968134586,2
0.05877334151077002,-2.3739928717550063,-0.9276693319528174,0.2662302913857252,2
0.41654554571031394,0.486044524975367,-1.8109987469060649,1.6907600992244725,2
-1.225016692659968,0.22413777896217155,0.08034431048900459,1.9396772320947373,2
-0.011002385287915056,-0.8193757254395438,-1.7527052982412825,-2.014974643655602,2
0.18396226192737142,-0.7310156805767439,-0.5093219549735806,1.8356780011815421,2
0.6146221931097279,-0.7265629757077396,1.3956148039086662,-2.2678178542197087,2
0.528615550542462,0.1347802539791521,1.4145323481153174,1.28861277627547,2
0.46513679128528307,-0.4575312209464056,-1.6997531660640735,1.3550715694057374,2
-0.35793830402116045,0.43788413518041575,-0.6550144323718616,-3.700607783325008,2
-1.0251032822739845,-2.2539463303235125,3.2449735119256093,0.3056564930588193,2
-0.11412765423684057,-0.6495084921022395,1.8099922943348528,-0.8152882267206314,2
0.725362095125136,-0.8592061687288403,5.759841598371354,-1.39314751587075,2
0.9575777165146588,-0.16586654269799378,3.5213264343538193,2.823209661398011,2
0.5494884613786711,-0.3875732067921109,3.4369656713998475,-1.1841992812748379,2
0.3872284936810406,0.6844010239166133,-2.887779376139505,-1.4831298582360997,2
0.3602527890315793,-1.441777417328046,2.4913198790835565,0.2838588800101869,2
-0.2020732480564683,0.07989118106460161,0.44720599575772335,1.5027774925968327,2
0.05745482386782798,0.4932001385693644,-0.7977475088456238,-0.14780617202025378,2
1.1366097154957986,1.5300849492495638,1.0014893513313212,2.4679090913385044,2
-0.42850580347512573,-0.34118677687478016,2.945672836528709,1.198980323928181,2
1.1032942744259109,0.3013368834820137,1.8335069775105288,-4.221995639462861,2
-0.059111892695235035,-1.4011722340498922,-1.6157155033551502,-0.9248289270140165,2
0.927006265457047,-1.873729963450419,2.4355612839815506,-0.991937198703398,2
-0.717175005698523,0.71374650062536,-1.0144918551899098,1.0856359068588446,2
0.4714405206987895,0.03198076508154355,1.1205617974107156,-5.1297361127482235,2
-0.3222180815685732,0.9787411518387383,-0.1779761686928355,5.217863417435444,2
-0.7312093151545125,-1.0632333111757992,0.0335583706609357,1.18000318978842,2
0.2480994254465674,0.45061671162300204,2.4964374376012737,0.4147326078353822,2
0.7228360731575811,1.5295312724350827,-2.019274299539745,2.4802884328382926,2
-0.3910398631560978,0.3702284866858127,5.444058685692332,4.8032331056252495,2
-0.7851575762750407,0.25573220447283906,-3.9723381732362406,1.8557452891768065,2
0.057869141399026915,0.041333864659479864,-0.9143072081371427,2.01060219294324,2
0.06123680273369135,-1.2210961657007298,1.5053097248543525,0.3750780489287646,2
0.4428307765326992,1.1206073485682786,2.040851416088275,-0.16921250673389657,2
0.683592742818693,-0.45205811184405265,0.32910969857073713,-0.8377548880098022,2
0.08124989123650356,0.4419046051064136,0.43738824249614394,-1.535324983429084,2
1.2330989888765578,-1.211856445257003,1.6078792133190414,-1.2542311993989947,2
0.256570846721175,-0.9047117316062243,0.004411306355799227,-2.5790819286859663,2
-0.08446290360413977,1.1871919193777885,4.065765144837265,-0.028349901370046643,2
-0.8422784154616967,-0.23730483116627438,2.680912785579005,-3.244673154452774,2
-0.03151371218970064,1.2037653808340356,2.7638818775140868,0.5079150482874214,2
-0.07434716724668175,-0.020604527246814247,-1.8345098084260427,0.054823783915316504,2
0.7062228777688822,-1.430346218366286,0.38067393898574287,0.42391059677337556,2
0.41265117444011246,0.7584900797853765,-0.17291587180175927,-0.9091021400399849,2
-0.5648254729795703,-0.4243888542044863,-1.9382164392236643,6.296516740361007,2
0.2460866318466225,0.6040690508136348,1.4819884598644175,2.8629658003606258,2
0.5457297030374321,0.0645876940320657,-0.7610163944495413,-2.3462740001694455,2
1.0590018156326997,-1.1900025823542963,2.2227255746255925,0.6079191748537964,2
0.6742843804484355,0.17541581229645525,-2.0916579072358292,-1.074230285874647,2
0.5967829925868867,1.8002585137222393,4.8796205321045525,-1.888684453414828,2
0.17496359676909817,0.4370381668115674,-1.6600216464801543,-2.54123214224787,2
0.3710732032540698,-0.004447202404370507,1.1273668430010901,1.0025193815185078,2
0.8877529404236952,0.9005107215655183,2.558601275970169,-1.2247104701391478,2
-0.6616974384877898,0.20850777216248867,-0.8480990755002821,2.0736210480504083,2
-0.07224159633017355,0.20692338421023548,2.7095036085823767,2.124986429060878,2
-0.32641924925374444,-0.8345251377272821,-2.4947649945010406,2.884950770422899,2
0.3654888712356745,0.2258204206316787,4.208796247956401,-1.5667765321482072,2
0.8769413053904724,0.867517733133556,0.6139101624143957,1.0895392213840205,2
-0.21892457203264432,-0.6295407216800197,-0.9125245199221991,1.4041684332846016,2
-1.2966106204816628,1.1780006569975583,-0.17039543106858612,-0.8107843502079297,2
-0.11070344701468207,-0.035304819316100786,2.5989941734817985,-1.4069149147857503,2
0.6844292392104439,-0.6715326092308326,-0.8849402296260955,3.3553863315519457,2
0.4586539417699278,0.8372456615361956,-1.2985622235569438,0.5910677514641075,2
0.39306374868634564,-0.18873938859061543,0.01867450604065457,1.408087501423476,2
-0.03159598112468784,0.6494429099888863,-2.3710842819249205,-1.5077520236558548,2
-0.6304844417318718,-0.19066090580682973,5.122685769854539,-2.3016349330443875,2
0.44610959297468045,-0.00499391482392296,-0.8446844780368081,-1.0019665489842209,2
-0.36368308602077487,0.4378071634674333,2.6502999654510093,-0.11115677477999406,2
1.4474530400282737,0.27553864607200473,1.0951942091194313,-1.9914450136346977,2
0.47954632501270955,-1.5531704243613909,-1.8891701262049203,0.11755238269923399,2
-0.21198098153237063,-0.8535439920755135,0.5577742269681765,-3.240602376137,2
-0.23256614843317694,0.7844789878326524,2.5335059482768703,-2.1058298449397443,2
0.07708247603184704,-0.0661142711212378,0.10252066228423362,1.4746714965537502,2
-0.011375153213049854,-0.37975204221713743,3.55571036462757,1.3399070405557882,2
0.8035392653179725,-1.0462702122059795,3.1262404819546594,-0.6503145307737328,2
0.24631170184642778,-0.8224990570206787,2.8690081366458235,-1.901066618153906,2
-0.3037040433451168,-1.575596911969558,-0.5779699306824924,-1.9195321030520218,2
1.2707274110934696,-0.038850574961226306,-2.1283691194537173,-0.6100734918826282,2
0.16723299891213356,-0.4357450644648375,-0.9626260134069861,1.4266849832905828,2
0.5999558055813381,-0.7299193127882522,1.062043351666801,1.995143382688649,2
-0.22409390446685554,-0.01061774013436248,1.9357357838308888,-0.8522214709639381,2
0.361258376646714,0.3353445046821905,-4.857152511901119,-2.1635958519695677,2
0.3341999946859171,1.718733345767956,0.5539509959706242,0.6832212757326666,2
-0.9824535752576916,-1.1649637356505709,0.9710690633079611,-1.495733941251699,2
1.216641066276384,0.9244948346404177,-0.23616564078887897,-1.0290292777224048,0
0.7833836765535283,0.7784502488120576,3.6827175975396975,2.659549180874075,0
-0.23095218968759257,-0.6330241915013605,1.5100501856271773,1.6615958571315361,0
-0.6567278442735133,0.15498276366882482,3.7325397702022425,0.3205826245029034,0
0.2118969682821312,-0.37211459947009223,-0.08244030087558052,-2.540478002225446,0
0.05596961964863795,0.14339986433499116,2.8037017312673127,0.4267441349413178,0
0.22121936913793763,1.2054598107236405,4.558631986318798,2.133132581575053,0
0.11972243771645377,0.4774499861050504,3.7583266231816523,-0.7464913315310712,0
0.30975159358355564,0.40681369858675365,-2.245788983571833,2.70823517997343,0
0.8693984196350839,-0.3451404559637139,-0.14415019385595246,2.586505579036414,0
0.34132692307718765,-1.1873433319394682,-0.3683987636244911,3.327930664286947,0
-0.6281862993459646,-0.16767256843232634,1.723316337690819,0.6120932530627059,0
0.8181287116274713,0.9644305238911322,2.2163288875363327,1.1753743996120245,0
0.9844717380929724,-1.2225192852717182,-1.5974446850643407,2.82847757666218,0
1.8953200407072508,-0.844656494541356,0.6695702847923442,0.8988738741379513,0
-0.6691024199437587,0.10015518898725455,-4.548861330390341,-0.9974742155804254,0
0.150694207890165,-0.78876682787781,4.105258514504725,-0.8921206730557227,0
-1.2454512219133922,-0.6385277576921701,-0.773855601691734,0.4809179075474783,0
0.3319494938275255,-0.3452958653825417,0.6407158496112424,-2.5810628438924375,0
-0.3213861789000636,-1.0983049233521196,-0.26627828497015305,-0.2789838307283853,0
1.163967476894972,-0.7827014769730947,3.3750989375335374,2.2029942364605075,0
-0.46419798201114915,0.561339333429847,-6.577726103493447,-4.381936702330562,0
-1.012605822780357,-1.0473858257847712,0.47515714418522753,3.0698682035890297,0
-0.2756952444215118,-1.2791877075958702,0.2505501062557553,2.251811437406319,0
-1.1848136627302825,-0.5129259836271155,-0.6239909689792069,-0.9190502316609526,0
0.456744672704386,0.5776794020078766,4.823015364089081,1.092866655743619,0
-1.2360318277537923,-0.16433744639751166,-1.711616647139428,0.009313453812653267,0
0.01892454870989533,-0.3795548624924947,2.433830443089153,2.461830736877366,0
-1.2449990919137182,0.027050038012485643,1.3922279717652088,1.9670542855398823,0
-0.18436168272198517,-1.4021339462877218,3.6545731313387897,-2.792324446366018,0
0.9915028934827204,0.390014523020026,-1.1645227119437636,1.1800008269283535,0
0.22088473486147697,0.30070402512291533,-1.3329922478093974,-0.4067597072864953,0
-0.5163921629789603,-0.336037779276577,3.2370817686934963,0.16736914103619982,0
-0.010419093363450383,0.8042506094371333,1.552487270825276,-1.4480408019396311,0
0.017650123226667952,-0.902704879162431,-3.3756283666918963,3.5031141382416706,0
0.28546820750604335,0.8982341946028553,-0.867263536158176,2.082013639805152,0
-0.8194200179684958,0.1142139324762009,1.4373026346201525,-1.4788473279459347,0
0.3559713643083984,-0.2795500719025387,2.5631175538664728,-2.6687902138204653,0
-1.6216589789616649,-0.020688908294649255,-1.2381136329823876,-0.7703692619556964,0
-0.3713347314182862,-0.0996898126487534,-6.827898974542352,0.8756012921826115,0
-0.2750693054709268,0.9618693171341737,1.761513964342583,0.498306687892446,0
0.3844000956427431,-0.8617613019768109,-2.5916877248599395,2.510669649536487,0
0.019768511606121485,-0.6149953913172787,-4.579583995306028,1.5860294443617045,0
-0.843289832313772,0.8274683136579839,-6.613981812460351,1.9391860515058137,0
-0.5909358754902091,-0.48344094814708743,2.498500150494353,0.6537708012208746,0
0.12267900572844413,0.7236064618652733,0.8070526260124163,-2.7751264604219807,0
-0.04714040511873377,1.3601487864069677,-0.07400395178062907,-0.39109706229380287,0
-0.3356644657814479,-0.321743021553307,3.972409907406904,2.131989479817331,0
-0.28039327370718764,0.5406428612602443,2.0877947075576815,-0.09493885704929211,0
0.4365707982955734,-0.9227748250718868,4.524826106804792,1.0250507372474935,0
-0.3026105437215288,0.5998796384542474,-2.995300680417491,-0.6294916304922662,0
-0.04220674641744397,0.1583911887894137,0.39405344011509125,-2.04897569708369,0
1.3125359528483258,0.3849806257281722,-3.5612834373700357,-0.2361141280922209,0
-0.8443795821303538,-0.512757657628316,-0.12339482963866805,0.6279248860653078,0
-1.110615638944795,-1.3251087324537383,-0.17982663441669333,-1.3108854389228872,0
0.47322679887916397,0.39491165179960386,1.957437093157677,-0.468349489713337,0
-0.39664983677646193,-1.6616225219835636,0.49391070285474575,-1.8683904839719652,0
-0.18089551664557216,-0.2643393937940279,1.946020845699789,2.248536835128192,0
-0.4507938268786684,0.7218544931359758,2.1492733328472355,-0.571011515176068,0
-0.1458090844605075,0.13593418869842888,5.781940693457854,2.915582090252366,0
0.9628838672578047,1.5476291158318507,-0.386831638215311,3.061256701081817,0
0.4900530751708716,0.8041693220654188,-1.9477657516659477,-0.15331592944348751,0
0.5231281071321862,-0.5368137106604612,1.026784038291022,-2.0111034650946995,0
-0.8496752334755873,0.009901703881150936,-1.5906900678488585,-4.171734755466675,0
-0.6840382419317215,-0.04854656203554876,4.1234779210913395,-2.937420146053583,0
-1.698357195691256,-1.2673284106769018,-0.2609310973630814,-2.74257964979732,0
-0.48525249264965237,-0.7584591331874827,-0.9568849196849759,2.7573152549230096,0
0.577955911831395,-0.4501387255838882,-0.7072313028777948,0.23558317445389218,0
0.31628090944902254,-1.6223784022847492,2.2933785586791022,0.7853220481839757,0
-0.13284095777127433,0.04514177460131437,0.1073985419212869,-4.440775017870252,0
-0.0035011702308318307,-0.1916094757224326,-1.0991230503259557,-2.386053858434523,0
-0.39994432554524334,-1.3377991210492595,4.674983794058828,1.787546552892574,0
0.1347553294410705,0.3145632922218657,-1.6070176016543751,0.5854482247651724,0
0.46646696768836887,0.5717481957527676,0.6071051850824839,-0.28747055737119454,0
-0.9630020724462836,0.17791758309191114,2.1406633790255762,1.136214717200245,0
0.18369961270240887,-0.26432154016717613,-3.568799776042683,3.27550661227163,0
0.5598369225728004,0.4651207214014839,1.7077302535148124,-0.44170892707410114,0
-0.24808317337802174,0.5392912883813529,-2.1358811887011235,0.13971660531613886,0
0.42133736727235016,0.24497585577575073,2.556436952085006,0.38611083746261027,0
1.6906816666835318,-0.6695928003478088,-1.9207175297974408,4.786108270547985,0
-0.05475967579213515,0.20570061240894455,2.1898535796221514,-4.190866528838051,0
0.24298923000319417,0.9389455206603832,3.2149376657367816,1.373451029577616,0
-0.4338282501968349,-0.4960792468893842,2.5969543140820126,-0.22059849751812732,0
0.11615769756123023,1.6603664713059452,1.064332620595256,1.1409504523683591,0
0.2844979749893823,-0.43750174718830753,-0.16060335732424863,-1.3064101079894488,0
0.12492040416208282,0.012375610672108975,-1.0295399408371098,-0.08991506171690052,0
-0.6030041918253141,-0.548655476805069,4.08588972704276,1.4316341589309902,0
0.13323006279527042,0.1682006687362087,-1.341027050419108,6.235233402087682,0
0.8809205632305821,-1.4034773541082202,-2.18367518392499,1.619675378804143,0
0.27687445870871635,-0.446848439053377,2.073525337582075,-1.6884381960610173,0
0.5876013134431046,-0.8884749602788538,-1.5802630079662383,-0.8371103640454065,0
-0.13170918200757661,0.09320167831383273,-1.963551743665318,-0.8963302167677081,0
0.4593401436542263,0.7821679004071259,-3.192646655424412,-3.5818863452600302,0
0.17620370292991558,0.5053639496916412,-0.7885005986512943,-0.6515373834028746,0
-0.5657724378123392,-1.9090144886871139,0.21317144025876703,1.47043216364349,0
0.19170660287932467,1.6181667223423042,1.027137319151747,-2.5478702381535903,0
-0.5932719980641863,0.2189149524966947,2.8088656107487084,2.0987113021011847,0
-0.3788281649308751,-0.6325053123944003,1.7475508091644842,0.9764496421686764,0
0.11510098437542447,0.11611933519275268,-0.059591548882949485,-1.4669626439420758,0
0.1814425640280744,0.13419285800215391,-0.07893519094929974,-0.2799632746756949,0
-0.6785434790462774,-0.550363973561251,1.7234616722879585,3.231639615282066,1
0.6702964627097256,0.14529333387366042,3.631765407321424,1.5050006270117318,1
0.3833767669802837,-0.4962818300962458,0.7641434987080005,0.05774030979629563,1
-0.3754470613665303,-0.3395855941520182,-0.7267161355260225,-0.4279766339219686,1
-0.8716348778695052,-0.5655263086040676,-2.0380290027138637,0.20413414090331922,1
-0.026478747448858787,-1.1635500317917222,-3.1690121610305635,-0.9630631158846069,1
-0.20756522831669608,0.10005017617230713,2.116437180108808,-4.1494980114380295,1
0.11492527423181369,0.4578845492130705,1.894617309098893,4.131396821069462,1
-0.1779649966933399,0.4045318768610978,1.8938558127666538,0.35055499839880294,1
-1.1477371164470058,0.6400812021081875,0.1192413841198603,0.8530315302450743,1
-0.18692816298069503,0.24376916801189455,3.9680428647293766,-0.06973549975381743,1
-0.14240346664098777,-0.43455639857352285,-0.7612562364620442,-1.429265601449176,1
0.4152396148644352,0.664885091544951,2.849743093018014,-0.3368059618975415,1
-0.38754480476662984,-1.085137031873548,0.4140867625261424,-3.1674145243886223,1
1.3737278988319828,-0.29086919608981,0.13038048718468376,1.709724196760476,0
-0.7317101990534376,0.6055097759903769,3.2751324581720938,2.4567088370851864,0
-0.6118147703083077,-0.8528193962914765,-1.7339950162377755,0.6832761082900505,0
-0.2595215226318402,0.3346455161223226,-1.5573381372105117,-1.1798476896256291,0
0.7762054349114266,-1.3676297840146685,2.983148467090039,1.9547867553385003,0
0.012657399557592482,-0.45432239715376477,0.3501043612210959,0.005463014909191096,0
-0.7338534776182775,-0.26643644017438883,3.9181343886345203,1.379543637216838,0
0.7573790164544036,1.332852738331252,-1.1995875174513642,-4.302685147582923,0
0.4446073760712888,-0.23001484380215043,0.3476190991529373,0.8999704340197038,0
0.3251859743298714,-1.7718877787607348,-1.8148914621098833,-1.2750466502900604,0
0.4309055447025042,-1.610309125489,0.5129297035589179,3.308084274357061,0
1.4392341403494706,0.015325669077344792,-3.1950873424969974,1.2487916957781904,0
1.3116489370216673,0.47916068463192696,-0.718638552387407,0.4803074916985932,0
-0.41082620580197715,0.2885796861018023,-3.0908476623202943,0.9738229867004431,0
0.9785169956866914,0.12247108464079225,2.2347820829781453,-1.9926957057534365,0
0.23489491385534017,0.9179486780045336,2.292430349399129,3.2515073810561077,0
0.3044224896826496,-0.44381597658970534,-3.824260826210863,3.987705836833809,0
-1.011544498985997,0.7014194448214602,3.841894363751432,0.7896450210964326,0
-0.10117045923291758,-1.3220389080211339,6.755693816049635,3.1818681371472772,0
-0.48016015420193897,-0.739780266350453,0.6328619668408524,-1.1307623973450678,0
0.5067352889359855,-1.4590371159454532,-1.081754650561612,-1.5843271324499615,0
0.653220300241683,-0.2322892405358338,7.586867477507616,0.0924214974578457,0
-1.2337778106097868,-0.04949897381307403,-2.7707382457562764,0.8807960767357973,0
-0.00605791840256227,0.08039019378121594,0.575463167172746,-0.7808103624862408,0
0.6745959028765512,0.04059068230970817,0.9692566815798086,1.0770153807369676,0
-0.10592237738806698,-0.7499276646493824,3.8803180511310367,0.6188639641468281,0
0.4504661870014186,-0.15900367553057257,1.4160644378169711,-1.9835855505821098,0
0.22355028057625043,-1.205848334884599,-0.7322447394711284,1.0504370349034424,0
0.2176841391715758,1.0821461801058003,-1.8653649259698903,1.7397444850430424,0
-0.14496198684097847,-0.2484688583184008,-0.34377955061533894,0.36076563518078186,0
-0.7144724824814257,-0.396859895234953,-2.0138684023628604,2.320772206523385,0
-0.6584220884550165,1.2651082627552663,0.6189932994617073,-2.420311586993904,0
0.4383255086731903,-1.0023892268393835,-0.9135734496512162,0.9486148442637035,0
0.01997795331132987,-0.9119586912255753,-3.2458104832243766,-2.3322584127935495,0
-0.07626734676433485,-0.8876942598948522,3.6245894709372593,-2.221322716466175,0
-0.25144302539341157,-0.06839010535958552,-0.7621823085725985,-1.25897066747558,0
-0.18141830728845104,0.3259233037100779,-2.6979960124382814,-1.8824253671484898,0
0.6295790766928836,0.571432374494267,0.048059163781146164,-1.0945596374822755,0
-0.20017044912081602,2.042806253995975,0.6308919149191469,-0.42732462142237754,0
-0.7880428279809413,-1.823423963360611,-3.9084248139475837,1.690904972662769,0
0.47408606532410397,0.4626314712995336,1.282575167814407,-0.6144230774114049,0
-0.08792999831883033,-0.47258945805778496,-2.1698259217256615,-3.1362554135391854,1
0.056752519319665864,-0.4922731191110188,4.727912022976969,2.3180506929903206,1
1.0058199838397062,-0.5171217026031021,1.7582592801918369,-1.6329072672300793,1
0.03505366558969569,-0.7531117366463788,-0.5535279752732913,-0.07005085420925744,1
0.2244362038712352,1.3211168676827616,-1.4186834257933763,0.943999013881423,1
-0.6458900947789952,0.6464148616111223,0.18158273109094014,0.4606848368055656,1
-0.07178967141057607,-0.008072217154100142,1.9837398539582245,2.248371095042951,1
0.4128576271251607,1.0594576019896003,0.38593667853700087,1.0051482867855177,1
-0.8933092403047453,-1.2273981722391005,-0.09245001784214152,-1.682704159394216,1
0.17724405586942574,-1.090423105064741,0.5868157270447392,4.413861347983324,1
0.10665464358688378,-1.7680871857557503,-1.0579413280923868,0.43484692667646646,1
0.06574047335246362,-0.5779076320986299,-0.4089748171075942,-0.25371245324301245,1
0.6573383391949459,0.12251282136380233,-4.751910097262511,1.9628938461111418,1
0.2150671089091129,0.08185886234586727,2.893539577130919,0.5133058918601444,0
0.8931341390138664,0.11449352884790437,1.2107574508044048,0.8047473858786542,0
-0.5961057093564216,-1.1414194648528655,-1.4668066100835753,4.984415997201373,0
0.08261574033100878,0.6355007940912176,5.210385453388097,-0.5491818565100933,0
0.06415207183396845,0.19498301459119838,0.7030502009809664,-0.6220497880347916,0
-0.630252696253048,0.5870544251727988,-2.100121929937992,0.2444570240249276,0
0.5965970012548076,-1.5145267420720414,2.6416925536761457,2.165851871162077,0
1.4130209835116907,0.2447456870382319,1.4896035412731563,-2.9948510603807983,0
0.018666355309701402,-0.9489331919340216,1.4705259637105483,-3.9022417829530105,0
0.3211176529642601,-0.3217756020410895,-0.5778510116289762,-1.156125541240295,0
0.07235908548919634,0.42524391890910673,1.607669309445087,-3.2461979181185745,0
-0.4075768019443055,0.07942488500473054,-0.17388472555273637,-0.8290886950512769,0
-1.0826261666812096,-0.667520983823455,1.8410156291146056,1.0148293922585805,0
-0.41297308985721903,0.018776524947534626,-4.319638135026597,-1.7710067271045271,0
-0.8221020285710388,-1.2329192521949144,-0.6927806574479728,-2.840580153562685,0
1.0429972468354705,0.8993029167186369,4.686399744520487,0.15921032343069594,0
-0.04791881635394349,-0.18468621559700102,-1.5301556385007513,1.7462339692303406,0
-0.17964159742830244,0.8627479554042607,-1.1179227437329666,-3.3620368770332254,0
0.5546642948726835,-0.44880934967683445,-0.7252743461249377,1.6616367966119683,0
-0.6592886617135327,-0.44090579072526637,-2.634595339721608,1.6483744074766524,0
-0.4513424228027314,-0.6372774293102772,-5.1159099405706305,1.916946204313256,0
0.04663736154917262,0.6772441453544603,-0.1538909963090322,2.4427544297433728,0
0.6283233948540883,-0.5904939258627807,0.7646695602041422,4.415089849319232,0
0.3176650271012729,0.4950263459321412,0.29731332865336957,-0.6955300972381104,0
0.16418508550952932,-0.31854891813543224,0.08502759513028291,0.23433316015571623,0
0.05724664114160981,-1.5870116399132959,0.5646581771259691,-0.822500866496051,0
0.24407551331606508,-0.4587822542291729,3.0291616788769105,0.00788768951162155,0
0.12721474307755276,-0.9366885714902786,0.02121953517695807,3.0719697112726236,0
-0.6079163648661614,0.03436917894587001,-0.9324404427181741,-2.679961967861338,0
0.047526532979890804,-0.9446781885395922,-0.18766971222021578,-1.702220344331151,0
-0.6208261953506514,0.7523060805716935,1.9709808993919395,2.7777488730091227,0
0.08102452574049424,-0.06098368828242179,4.0510111963581235,2.0724480138041796,1
-0.25578876489294483,-0.12771679580699116,-1.0468043479229459,-0.693663293634156,1
1.5689259736697168,0.5412347102300661,0.7739374675722093,1.7541010022414396,1
0.021644369748972853,0.78453254726069,1.373693604839899,0.7280126849840665,1
-0.7966347397569532,-0.003562001415721317,-1.9503410168220574,3.046458218001976,1
